date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2024-11-18 00:00:00,12.3,8,18,0.2,,,8.9,,1020.5,
2024-11-19 00:00:00,14.1,10,20,16.5,,,10.8,,1017.8,
2024-11-20 00:00:00,9.9,8,12,11.5,,,5.4,,1021,
2024-11-21 00:00:00,9.7,8,12,2.5,,,5.4,,1024.6,
2024-11-22 00:00:00,9.4,6,14,0,,,6.3,,1025.2,
2024-11-23 00:00:00,8.3,3,15,0,,,5.1,,1026.4,
2024-11-24 00:00:00,8,1,17,0,,,4.1,,1021.7,
2024-11-25 00:00:00,10.3,4,18.7,0,,,5.8,,1019.2,
2024-11-26 00:00:00,13.1,8,21,5.9,,,5.1,,1021,
2024-11-27 00:00:00,12.7,6,22.1,0,,,4.6,,1019.1,
2024-11-28 00:00:00,14.8,10,22.2,0,,,7.9,,1013,
2024-11-29 00:00:00,9.6,7.3,14,5.1,,,8,,1017.5,
2024-11-30 00:00:00,6.9,4.9,8,7.6,,,7.7,,1023.7,
2024-12-01 00:00:00,5.7,3,7,0,,,7.2,,1027.2,
2024-12-02 00:00:00,5.4,1,11,0,,,7.8,,1028.1,
2024-12-03 00:00:00,3.9,0.6,9.3,0,,,6.5,,1029.4,
2024-12-04 00:00:00,1.3,1,2.3,0,,,5.9,,1027.6,
2024-12-05 00:00:00,1.9,0.9,3.2,0,,,5.9,,1027.6,
2024-12-06 00:00:00,1.5,-0.4,3,0,,,5.9,,1031,
2024-12-07 00:00:00,0.2,-2.4,3,0,,,7.7,,1031.9,
2024-12-08 00:00:00,-4.5,-7.9,0,1,,,11,,1040.6,
2024-12-09 00:00:00,-4.3,-8.4,1,0,,,6.5,,1039.9,
2024-12-10 00:00:00,-3.4,-8,1.2,0,,,7.4,,1036.2,
2024-12-11 00:00:00,-2.6,-7.6,4,,,,7,,1037,
2024-12-12 00:00:00,0.1,-7,9,,,,6.1,,1028.7,
2024-12-13 00:00:00,6.2,-2,14.9,,,,9.4,,1018.2,
2024-12-14 00:00:00,8.8,4,16,0,,,8.8,,1012.8,
2024-12-15 00:00:00,-1.8,-5.4,10,13,,,12.5,,1028.3,
2024-12-16 00:00:00,-5.4,-9,-1,0,,,7.9,,1039,
2024-12-17 00:00:00,-2.8,-11,5.6,0,,,7.1,,1021.4,
2024-12-18 00:00:00,1.9,-1,5,0,,,8.2,,1020.5,
2024-12-19 00:00:00,4.6,1,7.3,2.3,,,8,,1014.2,
2024-12-20 00:00:00,0.4,-0.6,2,8.1,,,7.6,,1027.2,
2024-12-21 00:00:00,-0.5,-4,4,0,,,8.7,,1027.8,
2024-12-22 00:00:00,-1.5,-6,4.5,0,,,7.6,,1026.7,
2024-12-23 00:00:00,-0.6,-6,8.5,0,,,7,,1024.5,
2024-12-24 00:00:00,0.8,-5,10.2,0,,,5.7,,1026.2,
2024-12-25 00:00:00,2.8,-4,11.5,0,,,6.5,,1024.2,
2024-12-26 00:00:00,4.4,-1,13.6,0,,,6.2,,1026.7,
2024-12-27 00:00:00,3.5,0,8.8,0,,,6,,1030.2,
2024-12-28 00:00:00,3.4,-1.3,10,0,,,5.9,,1026.7,
2024-12-29 00:00:00,5.9,-1,13,0.2,,,7.8,,1017.3,
2024-12-30 00:00:00,4.9,3.7,8,5.3,,,7.2,,1023,
2024-12-31 00:00:00,5.2,2.3,8,0,,,7,,1025.9,
2025-01-01 00:00:00,2.7,1,5,1.7,,,5.7,,1027,
